LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	 LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2016-02-14	08:21:00	obs604074	S27799543	Traveling	P22	EBIRD	152	1		8	1	G1618017	<br />Submitted from eBird Android 1.0.2
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2016-02-14	07:33:00	obs604074	S27799549	Stationary	P21	EBIRD	43			8	1	G1618018	<br />Submitted from eBird Android 1.0.2
2016-02-24 21:32:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo-Camino isla pasión - 20.54x-86.891 - 	L4305791	P	20.5404107	-86.8907756	2016-02-16	13:17:00	obs604074	S27799510	Traveling	P22	EBIRD	30	1.5		4	1	G1618011	<br />Submitted from eBird Android 1.0.2
2016-02-24 21:10:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla de la Pasion	L3776634	H	20.5476558	-86.8637896	2016-02-15	16:00:00	obs604074	S27799516	Traveling	P22	EBIRD	15	2.5		4	1	G1618012	Listado generado durante el conteo comunitario de aves.<br />Submitted from eBird Android 1.0.2
2018-05-03 20:36:51	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2016-02-08	11:00:00	obs687971	S27634072	Traveling	P22	EBIRD	180	6.437		2	1	G3153608	A stop at the abandoned subdivision, as well as a walk around the San Gervaiso lot
2016-02-26 21:06:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo-Unnamed Rd - 20.365x-86.991 - Feb 15, 2016 11:49 AM	L4279137	P	20.3653518	-86.9911225	2016-02-15	11:45:00	obs431367	S27625199	Stationary	P21	EBIRD	10			5	1	G1620423	<br />Submitted from eBird Android 1.0.2
2016-02-15 15:33:09	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Calle 39	L4273143	P	20.4850145	-86.9590616	2016-02-08	08:30:00	obs31800	S27588266	Traveling	P22	EBIRD	45	1.609		3	1		
2016-02-13 19:08:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel, Planetario-Huertos Familiares	L4253109	P	20.476974	-86.9698226	2016-02-13	07:15:00	obs622928	S27498812	Traveling	P22	EBIRD_MEX	180	1.5		8	1	G1599820	Este listado es de un recorrido especial para participar en el  backyard bird count 2016--Participamos: Rosalinda García, Pascale; Raymundo Martínez, Noel Rivas, Jessi, Griselda Jorge, Thalia González e Itzel Arista
2016-02-26 21:06:13	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo - 20.358x-86.97 - Feb 15, 2016 11:38 AM	L4279086	P	20.3582016	-86.9701331	2016-02-15	10:21:00	obs431367	S27624898	Traveling	P22	EBIRD	75	0.5		6	1	G1620422	<br />Submitted from eBird Android 1.0.2
2016-02-17 10:05:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Mexico	L732765	P	20.4064205	-86.9128418	2016-02-03	08:30:00	obs170650	S27523340	Traveling	P22	EBIRD	270	32.187		23	1	G1607029	Carefree Birding Cruise
2016-02-14 06:18:47	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, López Mateos	L4239935	P	20.5025816	-86.9434512	2016-02-13	17:35:00	obs510987	S27508039	Stationary	P21	EBIRD_MEX	18			1	1	G1601104	Great Backyard bird count 2016
2015-08-31 10:24:20	Mexico	MX	Quintana Roo	MX-ROO				56			Playacar, Arrecife Xaman-ha	L3878896	P	20.61088	-87.08359	2015-08-31	08:42:00	obs221564	S24834670	Traveling	P22	EBIRD	41	0.5		1	1		birding hotel grounds and beach. Submitted from  BirdLog CA for Android v1.9.6
2016-09-21 10:24:05	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Costa Del Sol- Island Cozumel	L4931006	P	20.4145684	-87.015502	2016-09-17	15:30:00	obs456149	S31629266	Stationary	P21	EBIRD	90			1	1		
2016-09-14 07:57:20	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Planetario Chaan Kan	L4875437	P	20.477055	-86.969475	2016-08-23	09:03:00	obs606365	S31575884	Traveling	P22	EBIRD	427	10		2	1	G1924093	<br />Submitted from eBird for iOS, version 1.2.6 Build 75
2016-02-24 15:47:52	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2016-02-14	12:36:00	obs442691	S27799675	Traveling	P22	EBIRD	31	6.5		4	1	G1618016	<br />Submitted from eBird Android 1.0.2
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2016-02-14	07:33:00	obs442691	S27799670	Stationary	P21	EBIRD	43			8	1	G1618018	<br />Submitted from eBird Android 1.0.2
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2016-02-14	08:21:00	obs442691	S27799673	Traveling	P22	EBIRD	152	1		8	1	G1618017	<br />Submitted from eBird Android 1.0.2
2016-02-13 06:52:31	Mexico	MX	Quintana Roo	MX-ROO				56			Sandos Playacar	L3523819	P	20.6059545	-87.0982495	2016-02-12	07:15:00	obs134567	S27470359	Stationary	P21	EBIRD	10			1	1		in fruiting tree by hacienda
2016-02-24 21:10:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla de la Pasion	L3776634	H	20.5476558	-86.8637896	2016-02-15	16:00:00	obs442691	S27799679	Traveling	P22	EBIRD	15	2.5		4	1	G1618012	Listado generado durante el conteo comunitario de aves.<br />Submitted from eBird Android 1.0.2
2016-02-24 21:32:41	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo-Camino isla pasión - 20.54x-86.891 - 	L4305791	P	20.5404107	-86.8907756	2016-02-16	13:17:00	obs442691	S27799682	Traveling	P22	EBIRD	30	1.5		4	1	G1618011	<br />Submitted from eBird Android 1.0.2
2016-02-24 15:48:00	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			El Cedral (pueblo)	L1973735	H	20.3690898	-86.9935226	2016-02-15	10:03:00	obs442691	S27799678	Stationary	P21	EBIRD	10			5	1	G1618013	<br />Submitted from eBird Android 1.0.2
2016-02-24 15:47:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Camino al  cedral  - 20.372x-87.014 - Feb 15, 2016 9:03 AM	L4278618	P	20.3722498	-87.01434	2016-02-15	09:03:00	obs442691	S27799677	Traveling	P22	EBIRD	58	5		5	1	G1618014	<br />Submitted from eBird Android 1.0.2
2016-06-14 19:36:31	Mexico	MX	Quintana Roo	MX-ROO				56			MX-QUINTANA ROO-PLAYA DEL CARME (CENTRO)	L4293557	P	20.62713	-87.0747899	2016-02-20	11:37:00	obs674748	S27711609	Stationary	P21	EBIRD	16			1	1	G1616678	<br />Enviado desde eBird Android 1.0.2
2016-02-15 14:22:02	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Punta Langosta	L3071749	H	20.5093144	-86.9570231	2016-02-09	08:00:00	obs130455	S27584519	Stationary	P21	EBIRD	60			2	1		
2016-02-13 22:28:27	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Las Fincas	L4247059	P	20.4867385	-86.9093335	2016-02-13	07:00:00	obs379434	S27506857	Stationary	P21	EBIRD_MEX	120			1	1		Estas área esta a lado de la reserva de selvas y humedales de Cozumel a 3 km al este de la ciudad de San Miguel de Cozumel
2016-02-24 21:10:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla de la Pasion	L3776634	H	20.5476558	-86.8637896	2016-02-15	16:00:00	obs431367	S27788060	Traveling	P22	EBIRD	15	2.5		4	1	G1618012	Listado generado durante el conteo comunitario de aves.<br />Submitted from eBird Android 1.0.2
2016-02-16 10:34:33	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Punta Sur	L4274721	P	20.2802123	-86.9796288	2016-02-15	07:37:00	obs622928	S27602197	Traveling	P22	EBIRD_MEX	140	2		8	1	G1604501	Visita del Mayan Jays en Cozumel. Participantes: Victoria, Martha, Angel, Ismael, Paulina, Rosalinda, Raymundo e Itzel--Este listado participa en el Great Backyard Bird Count 2016
2016-02-13 16:26:44	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel, Planetario-Huertos Familiares	L4253109	P	20.476974	-86.9698226	2016-02-13	07:15:00	obs539688	S27491384	Traveling	P22	EBIRD_MEX	180	1.5		8	1	G1599820	Este listado es de un recorrido especial para participar en el  backyard bird count 2016--Participamos: Rosalinda García, Pascale; Raymundo Martínez, Noel Rivas, Jessi, Griselda Jorge, Thalia González e Itzel Arista
2016-02-16 10:34:33	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Punta Sur	L4274721	P	20.2802123	-86.9796288	2016-02-15	07:37:00	obs539688	S27600275	Traveling	P22	EBIRD_MEX	140	2		8	1	G1604501	Visita del Mayan Jays en Cozumel. Participantes: Victoria, Martha, Angel, Ismael, Paulina, Rosalinda, Raymundo e Itzel--Este listado participa en el Great Backyard Bird Count 2016
2016-02-26 21:06:16	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-Quintana Roo-Unnamed Rd - 20.366x-86.992 - Feb 15, 2016 12:13 PM	L4279258	P	20.36571	-86.9921027	2016-02-15	12:04:00	obs431367	S27625931	Traveling	P22	EBIRD	15	0.5		3	1	G1620424	<br />Submitted from eBird Android 1.0.2
2016-02-16 20:08:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel, Planetario-Huertos Familiares	L4253109	P	20.476974	-86.9698226	2016-02-13	07:15:00	obs672972	S27638063	Traveling	P22	EBIRD_MEX	180	1.5		8	1	G1599820	Este listado es de un recorrido especial para participar en el  backyard bird count 2016--Participamos: Rosalinda García, Pascale; Raymundo Martínez, Noel Rivas, Jessi, Griselda Jorge, Thalia González e Itzel Arista
2016-02-17 10:05:15	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Mexico	L732765	P	20.4064205	-86.9128418	2016-02-03	08:30:00	obs21364	S27645551	Traveling	P22	EBIRD	270	32.187		23	1	G1607029	Carefree Birding Cruise
2017-04-13 09:06:27	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-North-marsh obs tower - 20.5433x-86.8808	L4218527	P	20.543328	-86.880795	2016-02-01	10:47:00	obs131780	S27427781	Stationary	P21	EBIRD	12			3	1	G1596310	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2018-03-07 20:23:06	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Laguna Columbia	L1313315	H	20.2825994	-86.9833088	2016-08-19	06:35:00	obs412369	S43419763	Stationary	P21	EBIRD	15			2	1		
2015-09-29 14:48:23	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			"North Road ""Laguna Ciega"""	L3265580	P	20.543814	-86.87955	2015-02-11	07:00:00	obs549196	S21784831	Traveling	P22	EBIRD	180	3		3	1		
2017-04-13 09:14:58	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-El Cedral - 20.3680x-86.9897	L4218773	P	20.368007	-86.989655	2016-02-01	13:43:00	obs131780	S27427796	Stationary	P21	EBIRD	6			3	1	G1596303	La cabana de don penna  <br />Submitted from eBird for iOS, version 1.1.5 Build 44
2015-05-18 18:04:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Hotel Casa del Mar	L3306115	P	20.4830647	-86.9712067	2015-01-14	06:20:00	obs462388	S21486307	Stationary	P21	EBIRD	25			1	1		
2016-02-13 16:26:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Cozumel, Planetario-Huertos Familiares	L4253109	P	20.476974	-86.9698226	2016-02-13	07:15:00	obs622980	S27490022	Traveling	P22	EBIRD_MEX	180	1.5		8	1	G1599820	Este listado es de un recorrido especial para participar en el  backyard bird count 2016--Participamos: Rosalinda García, Pascale; Raymundo Martínez, Noel Rivas, Jessi, Griselda Jorge, Thalia González e Itzel Arista
2015-09-29 14:48:23	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Along east Cozumel	L3356061	P	20.34668	-86.900522	2015-02-11	11:30:00	obs549196	S21784471	Traveling	P22	EBIRD	60	20		3	1		
2017-04-13 09:14:39	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			MX-QROO-Cozumel-Cross-Island Highway-road to quarry - 20.4412x-86.8632	L4218768	P	20.441192	-86.863245	2016-02-01	12:37:00	obs131780	S27427792	Stationary	P21	EBIRD	20			3	1	G1596302	<br />Submitted from eBird for iOS, version 1.1.5 Build 44
2018-03-07 20:21:07	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Laguna Columbia	L1313315	H	20.2825994	-86.9833088	2016-08-19	07:35:00	obs412369	S43419798	Stationary	P21	EBIRD	15			2	1		
2015-05-18 18:04:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Hotel Casa del Mar	L3306115	P	20.4830647	-86.9712067	2015-01-17	06:30:00	obs462388	S21486786	Stationary	P21	EBIRD	5			1	1		
2015-05-18 18:04:21	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel Centro, Calle 5 Sur 321	L3278099	P	20.50473	-86.95054	2015-01-09	07:00:00	obs436064	S21277855	Traveling	P22	EBIRD	30	0.161		2	1	G1103121	Walk around the Amaranto B&B neighborhood.  Clear, calm, 75F. Submitted from  BirdLog CA for Android v1.9.6
2016-06-03 13:20:40	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Punta Sur 2 Cocotal punto	L4216842	P	20.276466	-86.9840343	2016-02-01	07:40:00	obs672437	S27295135	Stationary	P21	EBIRD_MEX	10			5	1	G1587123	Éste punto fue sobre una duna costera, se considero zona de humedal y zona de playa.
2015-05-18 18:04:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Hotel Casa del Mar	L3306115	P	20.4830647	-86.9712067	2015-01-15	07:30:00	obs462388	S21486428	Stationary	P21	EBIRD	10			1	1		
2018-02-21 10:57:21	Mexico	MX	Quintana Roo	MX-ROO				56			MX Riu Playacar--hotel	L3312425	P	20.6084036	-87.0914125	2015-01-20	08:00:00	obs229744	S21508966	Traveling	P22	EBIRD_MEX	60	2		2	1		
2016-01-06 22:55:34	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel, rock career area	L3471275	P	20.4020919	-87.011708	2015-03-06	07:00:00	obs312191	S22265921	Traveling	P22	EBIRD_QC	120	1		1	1		
2015-05-18 18:04:48	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Along east Cozumel	L3356061	P	20.34668	-86.900522	2015-02-25	07:30:00	obs549196	S22082237	Traveling	P22	EBIRD	270	2.5		4	1		
2015-05-18 17:57:30	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2015-01-19	10:46:00	obs2158	S21426423	Traveling	P22	EBIRD	180	80.465		1	1		MON Jan 19, 2015 from about 9 am to noon.  On and off bus that looped around southern part of Cozumel island. Sunny and warm, into the. 80's it felt. Incidental birding-- no serious hikes. <br />Submitted from BirdLog NA for iOS, version 1.8
2018-02-07 07:42:10	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Planta de Tratamiento de Aguas Residuales de San Miguel	L873083	H	20.5372816	-86.8952546	2015-01-04	06:30:00	obs259255	S21242989	Traveling	P22	EBIRD	240	3		2	1		We spent the first part of the morning in a shady trail, and then it got really hot.
2015-05-18 18:04:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			small roadside wetland	L3308888	P	20.305108	-86.9476032	2015-01-13	17:15:00	obs462388	S21432062	Stationary	P21	EBIRD	15			2	1		
2015-05-18 18:04:21	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel Centro, Calle 5 Sur 321	L3278099	P	20.50473	-86.95054	2015-01-09	07:00:00	obs115431	S21275447	Traveling	P22	EBIRD	30	0.161		2	1	G1103121	Walk around the Amaranto B&B neighborhood.  Clear, calm, 75F. Submitted from  BirdLog CA for Android v1.9.6
2015-05-18 17:57:30	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2015-02-20	07:00:00	obs549196	S22008051	Traveling	P22	EBIRD	480	40.233		3	1	G1154217	Submitted from  BirdLog CA for Android v1.9.6
2015-02-28 21:39:34	Mexico	MX	Quintana Roo	MX-ROO				56			Iberostar Tucan	L2077203	P	20.6033673	-87.0926785	2015-02-19	16:00:00	obs273674	S22116308	Stationary	P21	EBIRD	1			1	1		
2016-01-06 22:53:29	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel, road near the sewage plant	L3471166	P	20.5389106	-86.8930471	2015-03-05	06:40:00	obs312191	S22265665	Traveling	P22	EBIRD_QC	100	1		1	1		
2015-05-18 17:59:31	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Paseo Marítimo de San Miguel	L2439008	H	20.5108016	-86.9500923	2015-01-09	09:10:00	obs115431	S21275450	Traveling	P22	EBIRD	10	0.322		2	1	G1103120	Submitted from  BirdLog CA for Android v1.9.6
2018-03-28 16:48:20	Mexico	MX	Quintana Roo	MX-ROO				56			Playacar	L3446823	P	20.6090355	-87.0946741	2015-02-19	08:00:00	obs273674	S22116939	Traveling	P22	EBIRD	120	2.414		2	1		
2015-05-18 18:04:43	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Hotel Casa del Mar	L3306115	P	20.4830647	-86.9712067	2015-01-19	07:15:00	obs462388	S21434010	Stationary	P21	EBIRD	15			1	1		
2016-03-02 14:54:37	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			"North Road ""Laguna Ciega"""	L3265580	P	20.543814	-86.87955	2015-01-04	06:25:00	obs557457	S21226973	Traveling	P22	EBIRD	190	1.9		8	1	G1097401	"ROSY, DIANA, YENI, NANCY, RICARDO, NOEL, ANTONIO, EDUARDO. Members of the Cozumel Birding Club  / CONANP. --Bird monitoring project since February 2014 in collaboration with the National Commission of Protected Areas within ""Area de Protección de Flora y Fauna Isla de Cozumel"" site."
2015-05-21 19:32:50	Mexico	MX	Quintana Roo	MX-ROO			MX_178				Punta Langosta	L3071749	H	20.5093144	-86.9570231	2015-02-05	08:00:00	obs452547	S21960965	Stationary	P21	EBIRD	60			4	1		From our cruise ship in port and right before we boarded a ferry to Playa de Carmen I quickly tallied up the birds I saw in that area. The beach itself was uneventful and scraped through. No small crustacean life or food for birds were available along the beach. It was a clear day with just a few clouds on the horizon. the temperature was in the middle 80s.
2015-05-18 17:51:17	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			PN Chankanaab	L1127535	H	20.4421721	-86.9942701	2015-01-08	15:50:00	obs115431	S21277779	Stationary	P21	EBIRD	18			2	1	G1103135	While geocaching.   Submitted from  BirdLog CA for Android v1.9.6
2015-05-18 18:04:42	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel	L3303542	P	20.5452173	-86.9090652	2015-01-05	06:00:00	obs402206	S21417528	Traveling	P22	EBIRD_CAN	360	20		3	1		
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2015-02-28	11:45:00	obs348499	S22317913	Traveling	P22	EBIRD	240	14.484		2	1		National Park and wildlife refuge
2016-08-15 17:01:13	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Lagunas del Norte (Cozumel)	L3194002	P	20.5663544	-86.7623291	2015-02-22	07:05:00	obs549196	S22023878	Traveling	P22	EBIRD	150	2		3	1		
2015-03-10 11:25:29	Mexico	MX	Quintana Roo	MX-ROO				56			Playa del Carmen	L252257	T	20.62389	-87.07667	2015-03-01	11:30:00	obs46331	S22269086	Traveling	P22	EBIRD_QC	420	1		1	1		
2015-05-18 18:04:51	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel, Faro Celarain	L3471138	P	20.2730823	-86.9880617	2015-03-04	13:55:00	obs312191	S22265092	Traveling	P22	EBIRD_QC	15	1		2	1		
2016-01-06 22:55:06	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados	L2439002	H	20.4573627	-86.9600916	2015-03-05	17:25:00	obs312191	S22265830	Traveling	P22	EBIRD_QC	85	1		1	1		
2015-05-18 18:04:51	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel, Laguna Columbia tower	L3471091	P	20.2808641	-86.9791836	2015-03-04	11:20:00	obs312191	S22264801	Traveling	P22	EBIRD_QC	15	0.3		2	1		
2015-05-18 18:04:21	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel Centro, Calle 5 Sur 321	L3278099	P	20.50473	-86.95054	2015-01-08	13:15:00	obs436064	S21254936	Traveling	P22	EBIRD	60	1.609		2	1	G1101355	Geocaching near Amaronto B&B, found both.  Sunny, 80F, N wind 5-15. Submitted from  BirdLog CA for Android v1.9.6
2015-05-22 17:36:37	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel	L221424	H	20.3983115	-86.961937	2015-02-19	14:00:00	obs30770	S21980621	Traveling	P22	EBIRD	180	32.187		2	1	G1153069	We took the 10 AM ferry to Cozumel, then waited in town for 45 minutes for the rental car.  I felt seasick from the 45-minute rocky ferry drive.  They did have a good band on board but I forgot their name.  We were given a ride to the nearby airport to pick up the car, then went to the Casa Mexicana ($105).  Then we drove around the southern part of the island.  We stopped for a snack lunch of limonada and guacamole at a roadside restaurant that was very nice. Dinner at Mozikas ($370 MEX) spaghetti and shrimp quesadillas, beer, wine, that was very good.  Night at Casa Mexicana.
2015-05-18 18:09:11	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Cozumel, Mexico	L732765	P	20.4064205	-86.9128418	2015-03-04	08:30:00	obs41127	S22263352	Traveling	P22	EBIRD	300	40.234		22	1	G1172114	Carefree Birding Cruise Group
2016-01-06 22:52:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel, Columbia Lagoon	L3471106	P	20.3075786	-87.0075238	2015-03-04	11:50:00	obs312191	S22264922	Traveling	P22	EBIRD_QC	60	3		2	1		Boat trip on the lagoon.
2015-05-18 18:04:51	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel, Bello Caribe	L3471235	P	20.5508659	-86.9131958	2015-03-05	08:35:00	obs312191	S22265719	Traveling	P22	EBIRD_QC	40	0.8		1	1		
2016-01-06 22:53:59	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2015-03-05	11:00:00	obs312191	S22265748	Traveling	P22	EBIRD_QC	120	2		1	1		
2016-01-06 22:54:37	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados road	L3471254	P	20.460304	-86.9695437	2015-03-05	16:40:00	obs312191	S22265788	Traveling	P22	EBIRD_QC	40	0.8		1	1		
2015-01-07 21:59:37	Mexico	MX	Quintana Roo	MX-ROO				56			Playacar,  Zona Archealogica	L3275658	P	20.61471	-87.08279	2015-01-07	12:15:00	obs115431	S21245538	Traveling	P22	EBIRD	90	1.609		2	1	G1100634	Geocaching in ZA at Playa del Carmen.  Found one and could not find the second.  Saw 1 deer, 5 agouti and 1 coatimundi.  Sunny, clear, 90F, N breeze. Submitted from  BirdLog CA for Android v1.9.6
2015-02-26 23:24:10	Mexico	MX	Quintana Roo	MX-ROO				56			Playa del Carmen	L3398206	P	20.62182	-87.07434	2015-02-19	07:00:00	obs30770	S21980685	Traveling	P22	EBIRD	30	0.805		2	1	G1153070	Had a good breakfast on the 4th floor of the Hotel Hacienda Real (only the coffee was included free). Saw a few birds from the hotel window, then headed for the ferry after dropping the car off at a parking lot for a couple days.  Saw a few shorebirds at the ferry dock.  Ferry cost about $45 R/T; parking the car for two days cost an extra $20.  The ferry boat ride was rocky so I was queasy for the 45-minute ride and for a couple hours after landing.  Then we birded a bit on the southern end of Cozumel (next report).
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2016-02-14	07:33:00	obs599142	S27801838	Stationary	P21	EBIRD	43			8	1	G1618018	<br />Submitted from eBird Android 1.0.2
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2016-02-14	08:21:00	obs599142	S27801839	Traveling	P22	EBIRD	152	1		8	1	G1618017	<br />Submitted from eBird Android 1.0.2
2016-01-09 08:59:52	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Subdivisión Abandonados	L2439002	H	20.4573627	-86.9600916	2015-03-04	05:30:00	obs312191	S22264485	Traveling	P22	EBIRD_QC	230	1		2	1		Other Observer: Jason Caddy, during the last hour of observations.
2016-02-24 18:18:23	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Zona Arqueológica San Gervasio	L454906	H	20.499828	-86.8459126	2016-02-14	12:36:00	obs599142	S27801840	Traveling	P22	EBIRD	31	6.5		4	1	G1618016	<br />Submitted from eBird Android 1.0.2
2018-10-19 10:03:55	Mexico	MX	Quintana Roo	MX-ROO			MX_178	57			Isla Cozumel--Punta Sur	L3143836	H	20.2734051	-86.9877069	2016-02-14	07:33:00	obs431367	S27605766	Stationary	P21	EBIRD	43			8	1	G1618018	<br />Submitted from eBird Android 1.0.2
